"id","job_number","part_number","description","quantity","due_date","created_date","priority","status","routing","estimated_hours","customer","order_date","promised_date","outsourced_vendor","lead_days","link_material","material","routing_modified"
"ca8697e8-97fb-4624-b908-00fd131a1f43","60123","PART-60123-58","Tube End Stuffing","15","""2025-09-02T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.6,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":3,""compatibleMachines"":[""LATHE-001""]},{""name"":""VMC-002"",""sequence"":2,""machineType"":""VMC-002"",""estimatedHours"":1.5,""compatibleMachines"":[""VMC-002""]},{""name"":""ASSEMBLE-001"",""sequence"":3,""machineType"":""ASSEMBLE-001"",""estimatedHours"":0.5,""compatibleMachines"":[""ASSEMBLE-001""]}]","5.60","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-09-02T05:00:00.000Z""",,,"true","SS 303 RND 1.25 X 12 FT","false"
"caa1140c-c106-4731-b8f6-f893cfb3131c","60248","PART-60248-148","Bushing","5","""2025-09-08T05:00:00.000Z""","""2025-08-07T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.13,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-003"",""sequence"":1,""machineType"":""LATHE-003"",""estimatedHours"":0.58,""compatibleMachines"":[""LATHE-003""]}]","0.71","MAREL POUL","""2025-08-07T05:00:00.000Z""","""2025-09-08T05:00:00.000Z""",,,"true","SS 304 RND .75  12FT","false"
"cb4c3380-6a90-45bc-8399-644585ab630b","60195","PART-60195-119","outs","12","""2025-09-19T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Scheduled","[{""name"":""VMC-004"",""sequence"":0,""machineType"":""VMC-004"",""estimatedHours"":22,""compatibleMachines"":[""VMC-004""]}]","22.00","MAREL POUL","""2025-08-05T05:00:00.000Z""","""2025-09-19T05:00:00.000Z""",,,"true","MAREL CASTING 9723498","false"
"cb73c061-2db8-4b95-923d-ab5d0d0ef46e","S60062","PART-S60062-158","Return Door Weight","200","""2025-07-22T05:00:00.000Z""","""2025-07-22T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":3.43,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-002"",""sequence"":1,""machineType"":""VMC-002"",""estimatedHours"":5.5,""compatibleMachines"":[""VMC-002""]}]","8.93","STOCK","""2025-07-22T05:00:00.000Z""","""2025-07-22T05:00:00.000Z""",,,"true","HR A36 REC 1 X 2 X 240","false"
"ccdadf77-5edd-42a4-aa81-36487830ce3f","60237","PART-60237-142","Strip Special","2","""2025-09-12T05:00:00.000Z""","""2025-08-07T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.32,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-004"",""sequence"":1,""machineType"":""VMC-004"",""estimatedHours"":3.5,""compatibleMachines"":[""VMC-004""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","3.82","MAREL POUL","""2025-08-07T05:00:00.000Z""","""2025-09-12T05:00:00.000Z""",,,"true","SS 304 BAR .75 X 1.0 X 12FT","false"
"d13f0f0a-61f4-4921-a1df-ff076a05845c","60166","PART-60166-96","Housing Bearing","10","""2025-09-09T05:00:00.000Z""","""2025-08-04T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.15,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-004"",""sequence"":1,""machineType"":""LATHE-004"",""estimatedHours"":3.92,""compatibleMachines"":[""LATHE-004""]}]","4.07","MAREL POUL","""2025-08-04T05:00:00.000Z""","""2025-09-09T05:00:00.000Z""",,,"true","SS 303 RND 2.625 X 12FT","false"
"d25ec047-da7f-461a-9cd9-fbd323c683bd","60150","PART-60150-82","Wear Plate","1","""2025-09-04T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":1,""compatibleMachines"":[""WJ-001""]}]","1.00","SACMI USA","""2025-07-31T05:00:00.000Z""","""2025-09-04T05:00:00.000Z""",,,"true","CUSTOMER PROVIDED","false"
"d2aa6431-260f-4956-8920-6ed14405265b","60459","PART-60459-151","Table Mount","2","""2025-08-29T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.35,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-001"",""sequence"":1,""machineType"":""VMC-001"",""estimatedHours"":2.5,""compatibleMachines"":[""VMC-001""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","2.85","ACCU MOLD","""2025-07-31T05:00:00.000Z""","""2025-08-29T05:00:00.000Z""",,,"true","9008K48","false"
"d2dee899-cd21-41f6-9904-03cda2197fd3","60121","PART-60121-56","Cam Plate","12","""2025-08-29T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.4,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-003"",""sequence"":1,""machineType"":""VMC-003"",""estimatedHours"":2.4,""compatibleMachines"":[""VMC-003""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","2.80","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-08-29T05:00:00.000Z""",,,"true","SS 17-4 REC .625 X 1.5 X 144","false"
"d7799e66-3ca5-41df-9462-568362a8d8ee","60101","PART-60101-41","Bracket 2.875in Tube IMG Standard Cap Plate","1200","""2025-08-20T05:00:00.000Z""","""2025-07-28T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""HMC-002"",""sequence"":0,""machineType"":""HMC-002"",""estimatedHours"":25.5,""compatibleMachines"":[""HMC-002""]},{""name"":""INSPECT-001"",""sequence"":1,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","25.50","GRIPTITE","""2025-07-28T05:00:00.000Z""","""2025-08-20T05:00:00.000Z""",,,"true","CUSTOMER PROVIDED","false"
"d9d6aa7c-ccf6-468b-a86b-2ffe009cd538","60192","PART-60192-116","Ring D60xD30.2X T11","2","""2025-09-02T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.23,""compatibleMachines"":[""WJ-001""]}]","0.23","MAREL POUL","""2025-08-05T05:00:00.000Z""","""2025-09-02T05:00:00.000Z""",,,"true","SS 304L 20GA SHEET 48 X 96","false"
"d9f5f23c-83a0-426a-bacf-f3a323f129a6","60144","PART-60144-77","Cover for Spray Nozzle","100","""2025-09-02T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""LATHE-002"",""sequence"":0,""machineType"":""LATHE-002"",""estimatedHours"":9.33,""compatibleMachines"":[""LATHE-002""]},{""name"":""VMC-002"",""sequence"":1,""machineType"":""VMC-002"",""estimatedHours"":5.5,""compatibleMachines"":[""VMC-002""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","14.83","NCS INC","""2025-07-31T05:00:00.000Z""","""2025-09-02T05:00:00.000Z""",,,"true","DELRIN RND 1.25 OD 1FT","false"
"da25cd71-895c-4b61-a892-f0da4275a227","60152","PART-60152-84","Sprue Picker Mount 4","2","""2025-08-29T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.32,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-001"",""sequence"":1,""machineType"":""VMC-001"",""estimatedHours"":1.08,""compatibleMachines"":[""VMC-001""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","1.40","ACCU MOLD","""2025-07-31T05:00:00.000Z""","""2025-08-29T05:00:00.000Z""",,,"true","8975K596","false"
"db5b4438-112c-426f-ae44-d511e816b9ab","60030","PART-60030-1","Shaft","1","""2025-08-18T05:00:00.000Z""","""2025-07-21T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.3,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-003"",""sequence"":1,""machineType"":""LATHE-003"",""estimatedHours"":0.88,""compatibleMachines"":[""LATHE-003""]},{""name"":""VMC-004"",""sequence"":2,""machineType"":""VMC-004"",""estimatedHours"":0.58,""compatibleMachines"":[""VMC-004""]}]","1.76","MAREL POUL","""2025-07-21T05:00:00.000Z""","""2025-08-18T05:00:00.000Z""",,,"true","SS 304 RND 12MM X 72""","false"
"dc893d66-990b-482d-a87a-395f2a9e3e6b","60068","PART-60068-20","XXXXX ( support)","8","""2025-09-02T05:00:00.000Z""","""2025-07-23T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.65,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-004"",""sequence"":1,""machineType"":""VMC-004"",""estimatedHours"":5.67,""compatibleMachines"":[""VMC-004""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","6.32","ACCU MOLD","""2025-07-23T05:00:00.000Z""","""2025-09-02T05:00:00.000Z""",,,"true","9116K794","false"
"e0b4217f-a3ac-42fe-b7d4-8de6a778d0cf","60050","PART-60050-16","Cam Block-SK15","1","""2025-08-22T05:00:00.000Z""","""2025-07-22T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-004"",""sequence"":1,""machineType"":""VMC-004"",""estimatedHours"":0,""compatibleMachines"":[""VMC-004""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","0.00","MAREL INC","""2025-07-22T05:00:00.000Z""","""2025-08-22T05:00:00.000Z""",,,"true","8573K132","false"
"e2014ec4-2545-4b7f-baae-85e28a640dfe","S60055","PART-S60055-153","Wheel Casting/Idler with Jam N","50","""2025-11-07T06:00:00.000Z""","""2025-07-22T05:00:00.000Z""","Normal","Scheduled","[{""name"":""ASSEMBLE-001"",""sequence"":0,""machineType"":""ASSEMBLE-001"",""estimatedHours"":3.1,""compatibleMachines"":[""ASSEMBLE-001""]}]","3.10","STOCK","""2025-07-22T05:00:00.000Z""","""2025-11-07T06:00:00.000Z""",,,"true","10975-005 SHAFT","false"
"e3997400-e88a-441f-868f-73305620dd9a","60133","PART-60133-66","Tap Hole","9","""2025-08-27T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.38,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":3.38,""compatibleMachines"":[""LATHE-001""]}]","3.76","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-08-27T05:00:00.000Z""",,,"true","SS 316 HEX .625 X 12FT","false"
"e4a6c37d-4f02-4a84-8bc0-3be5fcd1b546","60145","PART-60145-78","Bearing Housing","2","""2025-09-05T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.38,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-006"",""sequence"":1,""machineType"":""LATHE-006"",""estimatedHours"":1.85,""compatibleMachines"":[""LATHE-006""]},{""name"":""VMC-004"",""sequence"":2,""machineType"":""VMC-004"",""estimatedHours"":1.4,""compatibleMachines"":[""VMC-004""]},{""name"":""INSPECT-001"",""sequence"":3,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","3.63","MAREL POUL","""2025-07-31T05:00:00.000Z""","""2025-09-05T05:00:00.000Z""",,,"true","SS 304 RND 3.25 X 144","false"
"e5579f52-4810-45fa-a320-5d1da069b651","60045","PART-60045-12","1"" disc","500","""2025-08-25T05:00:00.000Z""","""2025-07-21T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":4.42,""compatibleMachines"":[""WJ-001""]}]","4.42","NGP INC","""2025-07-21T05:00:00.000Z""","""2025-08-25T05:00:00.000Z""",,,"true","CUSTOMER PROVIDED","false"
"e55b102f-3459-4d48-9c99-223f6d779b97","60214","PART-60214-126","Ring D60 x D30.2 X T4","10","""2025-08-29T05:00:00.000Z""","""2025-08-06T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.83,""compatibleMachines"":[""WJ-001""]},{""name"":""TUMBLE-001"",""sequence"":1,""machineType"":""TUMBLE-001"",""estimatedHours"":0.5,""compatibleMachines"":[""TUMBLE-001""]}]","1.33","MAREL POUL","""2025-08-06T05:00:00.000Z""","""2025-08-29T05:00:00.000Z""",,,"true","SS 304L SHT .160 (8GA) 48X96","false"
"e5dc23ff-ebd0-4b10-8baa-dd956e69d9a0","60208","PART-60208-124","Plate-Rotation Encoder Gear","2","""2025-09-02T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.55,""compatibleMachines"":[""WJ-001""]},{""name"":""VMC-002"",""sequence"":1,""machineType"":""VMC-002"",""estimatedHours"":0.77,""compatibleMachines"":[""VMC-002""]}]","1.32","VERMEER","""2025-08-05T05:00:00.000Z""","""2025-09-02T05:00:00.000Z""",,,"true","AL 6061 .5  48"" X 96""","false"
