Job,Customer,Est_Required_Qty,AMT Workcenter & Vendor,Vendor,Lead_Days,Order_Date,Promised_Date,Est Total Hours,Link_Material,Status,Material
59188,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,HR SHEET 12 GA 48 X 96
59189,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,HR 1010 SHEET .1875 48X96
59190,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,4473T34
59191,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59192,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,8927K78
59193,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59194,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59199,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59201,COLEWELL,3,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,"CRS 1018 2"" X 3"" X 144"""
59202,COLEWELL,3,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,6554K56
59204,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,"CF1018 REC .75""X4""X144"""
59205,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,9143K17
59206,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,CR1018 REC .75 X 2 X 144
59207,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59208,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59209,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59210,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59211,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,"CF1018 FLT BAR .5""X1""X144"""
59212,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,"CF1018 REC .75""X4""X144"""
59214,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59215,COLEWELL,16,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,"CRS 1018 REC 1.125"" X 2.25"" X 87.38"
59216,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59217,COLEWELL,16,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,"CF1018 FLT BAR .5""X1""X144"""
59218,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59219,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,CR1018 REC .75 X 2 X 144
59220,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59221,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,HR 1010 SHEET .1875 48X96
59222,COLEWELL,16,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,8910K383
59224,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59225,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,HR 1010 SHEET .1875 48X96
59226,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,7767T57
59227,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,HR 1010 SHEET 11GA 48 X 96
59228,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59229,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59230,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59231,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59233,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59234,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59237,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,HR 1010 SHEET 11GA 48 X 96
59238,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/5/2025 0:00,6/26/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59404,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,5/15/2025 0:00,6/26/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59499,COLEWELL,39,CO-OP PLAT,CO-OP PLAT,5,5/29/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR GRND PLATE .5  48 X 96
59501,COLEWELL,234,CO-OP PLAT,CO-OP PLAT,5,5/29/2025 0:00,7/18/2025 0:00,0,,Closed,"CRS 1018 RND 1"" X 144"
59588,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 RND .5 X 12FT
59589,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 RND .5 X 12FT
59590,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .625  48 X 96
59591,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,HR 1010 SHEET .1875 48X96
59592,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,HR SHEET 12 GA 48 X 96
59593,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59594,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CR1018 REC .75 X 2 X 144
59595,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59596,COLEWELL,6,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,8910K77
59597,COLEWELL,6,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,9116K12
59598,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 SHT .75X 48X96
59599,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 SHT .75X 48X96
59600,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59601,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 SHT .75X 48X96
59602,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,8910K74
59603,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,HR 1010 SHEET .1875 48X96
59604,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .625  48 X 96
59605,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59606,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,HR 1010 SHEET 11GA 48 X 96
59607,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 SHT .75X 48X96
59608,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 FLAT .375 X 3 X 12FT
59609,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,7786T277
59609,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,SHIPPING INBOUND
59610,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 FLAT .375 X 3 X 12FT
59611,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59612,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 FLAT .375 X 3 X 12FT
59613,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59614,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,"CRS 1018 .75"" X 1.5"" X 144"""
59615,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59616,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59617,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,CRS 1018 REC 1 X 2 X144
59618,COLEWELL,4,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,8910K383
59619,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,1018 REC 1.0 X 2.5 X 144
59620,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/6/2025 0:00,7/18/2025 0:00,0,,Closed,8910K37
59621,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59622,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59623,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59624,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
59625,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,8910K37
59626,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 HR PLATE .5  48 X 96
59627,COLEWELL,2,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 PLATE .375 48 X 96
59628,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,14,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,STL HR SHT .134 X 48 X 96
59629,COLEWELL,1,CO-OP PLAT,CO-OP PLAT,5,6/9/2025 0:00,7/18/2025 0:00,0,,Closed,A36 STEEL PLATE .25 48 X 96
58719,MAREL POUL,15,DEBURR-001,,0,3/20/2025 0:00,6/5/2025 0:00,0.25,TRUE,Closed,CUSTOMER PROVIDED
58997,MAREL POUL,15,DEBURR-001,,0,4/14/2025 0:00,6/5/2025 0:00,0.25,TRUE,Closed,CUSTOMER PROVIDED
59638,MAREL POUL,1,DEBURR-001,,0,6/9/2025 0:00,7/7/2025 0:00,0.28,TRUE,Closed,SS 304L PLATE .25  48 X 96
59755,TELEDYNE,20,DEBURR-001,,0,6/18/2025 0:00,7/22/2025 0:00,0.33,TRUE,Closed,ABS BLACK SHT .188X48X96
59787,MAREL POUL,1,DEBURR-001,,0,6/23/2025 0:00,7/18/2025 0:00,0.28,TRUE,Closed,SS 304L PLATE .25  48 X 96
59880,MAREL POUL,14,DEBURR-001,,0,7/7/2025 0:00,8/6/2025 0:00,0.12,TRUE,Active,SS 304L PLATE 16 GA  48 X 96
59902,MAREL POUL,300,DEBURR-001,,0,7/7/2025 0:00,8/4/2025 0:00,1.25,TRUE,Active,VENDOR SUPPLIES MATERIAL
57710,BRIDGE AME,50,DONOHOO ST,DONOHOO ST,10,12/16/2024 0:00,8/12/2025 0:00,0,,Active,A2 TOOL SEEL RND 4.0 X 40
59383,BRIDGE AME,0,DONOHOO ST,DONOHOO ST,10,5/15/2025 0:00,6/13/2025 0:00,0,,Closed,A2 TOOL STL .094 X 3.5 X 72
59383,BRIDGE AME,0,DONOHOO ST,DONOHOO ST,10,5/15/2025 0:00,6/13/2025 0:00,0,,Closed,KNIVE0699-203
59842,VERMEER,25,DONOHOO ST,DONOHOO ST,10,6/30/2025 0:00,8/12/2025 0:00,0,,Active,CRS 1045 RND 1.5 X 144
59917,ROTO ROOTE,500,DONOHOO ST,DONOHOO ST,7,7/7/2025 0:00,8/4/2025 0:00,0,,Active,64960081
59917,ROTO ROOTE,500,DONOHOO ST,DONOHOO ST,7,7/7/2025 0:00,8/4/2025 0:00,0,,Active,A36 HR PLATE .5  48 X 96
59917,ROTO ROOTE,500,DONOHOO ST,DONOHOO ST,7,7/7/2025 0:00,1/12/2026 0:00,0,,Active,64960081
59917,ROTO ROOTE,500,DONOHOO ST,DONOHOO ST,7,7/7/2025 0:00,1/12/2026 0:00,0,,Active,A36 HR PLATE .5  48 X 96
59383,BRIDGE AME,0,DYNAMIC,DYNAMIC,14,5/15/2025 0:00,6/13/2025 0:00,0,,Closed,A2 TOOL STL .094 X 3.5 X 72
59383,BRIDGE AME,0,DYNAMIC,DYNAMIC,14,5/15/2025 0:00,6/13/2025 0:00,0,,Closed,KNIVE0699-203
59859,MAREL POUL,100,FEDERALCAR,FEDERALCAR,45,7/2/2025 0:00,9/10/2025 0:00,0,,Active,SUPPLIED BY VENDOR
59342,MAREL POUL,0,FITZGERALD,FITZGERALD,14,5/12/2025 0:00,7/3/2025 0:00,0,,Closed,9799620
59570,MAREL POUL,4000,FITZGERALD,FITZGERALD,14,6/5/2025 0:00,7/16/2025 0:00,0,,Closed,VENDOR SUPPLIES MATERIAL
59779,MAREL POUL,0,FITZGERALD,FITZGERALD,14,6/23/2025 0:00,8/8/2025 0:00,0,,Active,9746207
59882,MAREL POUL,0,FITZGERALD,FITZGERALD,14,7/7/2025 0:00,8/4/2025 0:00,0,,Active,9800344
59893,MAREL POUL,0,FITZGERALD,FITZGERALD,14,7/7/2025 0:00,8/11/2025 0:00,0,,Active,9837674
59964,MAREL POUL,900,FITZGERALD,FITZGERALD,14,7/10/2025 0:00,8/11/2025 0:00,0,,Active,9727129
59275,MAREL POUL,25,GERARD,GERARD,14,5/6/2025 0:00,6/12/2025 0:00,0,,Closed,MATERIAL PROVIDED BY VENDOR
59389,MAREL POUL,0,GERARD,GERARD,14,5/15/2025 0:00,6/12/2025 0:00,0,,Closed,9721575
59463,MAREL POUL,0,GERARD,GERARD,14,5/20/2025 0:00,6/17/2025 0:00,0,,Closed,626141
59743,MAREL POUL,0,GERARD,GERARD,14,6/17/2025 0:00,7/24/2025 0:00,0,,Closed,9721575
59744,MAREL POUL,0,GERARD,GERARD,14,6/17/2025 0:00,7/23/2025 0:00,0,,Closed,9736023
59830,MAREL POUL,0,GERARD,GERARD,14,6/27/2025 0:00,7/25/2025 0:00,0,,Closed,9721575
59886,MAREL POUL,0,GERARD,GERARD,14,7/7/2025 0:00,8/4/2025 0:00,0,,Closed,9721575
59902,MAREL POUL,300,GERARD,GERARD,14,7/7/2025 0:00,8/4/2025 0:00,0,,Active,VENDOR SUPPLIES MATERIAL
60114,NCS INC,0,GERARD,GERARD,14,7/29/2025 0:00,8/26/2025 0:00,0,,Active,14683-000
60131,MAREL POUL,0,GERARD,GERARD,14,7/30/2025 0:00,8/27/2025 0:00,0,,Active,9721575
59674,MAREL POUL,5,GRIND-001,,0,6/11/2025 0:00,7/8/2025 0:00,5.42,TRUE,Closed,9838612
58939,MAREL POUL,20,HMC-001,,0,4/8/2025 0:00,6/2/2025 0:00,2.77,TRUE,Closed,SS 316L RND 1.375 12FT
59210,COLEWELL,2,HMC-001,,0,5/5/2025 0:00,6/26/2025 0:00,5,TRUE,Closed,A36 PLATE .375 48 X 96
59229,COLEWELL,2,HMC-001,,0,5/5/2025 0:00,6/26/2025 0:00,5,TRUE,Closed,A36 PLATE .375 48 X 96
59379,MAREL POUL,10,HMC-001,,0,5/14/2025 0:00,6/20/2025 0:00,15,TRUE,Closed,CUSTOMER PROVIDED
58521,MAREL POUL,6,HMC-002,,0,3/6/2025 0:00,8/7/2025 0:00,1.8,TRUE,Active,"SS303 RND ANL 6.25""X150"""
59038,MAREL POUL,10,HMC-002,,0,4/17/2025 0:00,5/21/2025 0:00,7.92,TRUE,Closed,9745402 CASTING
59094,MAREL POUL,3,HMC-002,,0,4/22/2025 0:00,5/20/2025 0:00,4.25,TRUE,Closed,CUSTOMER PROVIDED
59138,MAREL POUL,6,HMC-002,,0,4/29/2025 0:00,5/28/2025 0:00,3.8,TRUE,Closed,DELRIN REC 1.75 X 3.625 X 6.75
59169,MAREL POUL,6,HMC-002,,0,4/30/2025 0:00,5/30/2025 0:00,1.8,TRUE,Closed,"SS303 RND ANL 6.25""X150"""
59179,MAREL POUL,20,HMC-002,,0,5/1/2025 0:00,7/21/2025 0:00,25.84,TRUE,Closed,CUSTOMER PROVIDED
59180,MAREL POUL,6,HMC-002,,0,5/1/2025 0:00,7/16/2025 0:00,10,TRUE,Closed,CUSTOMER PROVIDED
59277,MAREL POUL,20,HMC-002,,0,5/6/2025 0:00,6/4/2025 0:00,7.07,TRUE,Closed,DELRIN WHT SHEET 1.5  24 X 48
59344,MAREL POUL,2,HMC-002,,0,5/12/2025 0:00,7/16/2025 0:00,5,TRUE,Closed,CUSTOMER PROVIDED
59464,"PMI, LLC",8,HMC-002,,0,5/21/2025 0:00,6/18/2025 0:00,2.6,TRUE,Closed,CUSTOMER PROVIDED
59466,"PMI, LLC",108,HMC-002,,0,5/21/2025 0:00,6/18/2025 0:00,22.6,TRUE,Closed,CUSTOMER PROVIDED
59528,MAREL POUL,40,HMC-002,,0,6/2/2025 0:00,7/11/2025 0:00,5.98,TRUE,Closed,"POLYSULF RND 5"" X 2"""
59655,MAREL POUL,3,HMC-002,,0,6/10/2025 0:00,7/23/2025 0:00,4.25,TRUE,Closed,CUSTOMER PROVIDED
59655,MAREL POUL,3,HMC-002,,0,6/10/2025 0:00,7/31/2025 0:00,4.25,TRUE,Closed,CUSTOMER PROVIDED
59730,MAREL POUL,20,HMC-002,,0,6/16/2025 0:00,7/29/2025 0:00,2.83,TRUE,Closed,SS 304 RND .688 X 144
59758,GRIPTITE,879,HMC-002,,0,6/19/2025 0:00,6/26/2025 0:00,19.55,TRUE,Closed,CUSTOMER PROVIDED
59807,MAREL POUL,1,HMC-002,,0,6/26/2025 0:00,7/17/2025 0:00,2.65,TRUE,Closed,"ACETAL PLATE 1.0  48"" X 120"""
59812,MAREL POUL,4,HMC-002,,0,6/26/2025 0:00,8/5/2025 0:00,4,TRUE,Active,"SS 303 RND 2"" BRG STK X 144"
59820,MAREL POUL,4,HMC-002,,0,6/26/2025 0:00,7/31/2025 0:00,7.25,TRUE,Active,"SS 303 RND 6.00 X 48"""
59849,MAREL POUL,34,HMC-002,,0,7/2/2025 0:00,8/5/2025 0:00,9.5,TRUE,Active,9756517 CASTING
59933,MAREL POUL,50,HMC-002,,0,7/9/2025 0:00,7/28/2025 0:00,44.67,TRUE,Active,CUSTOMER PROVIDED
59948,GRIPTITE,1050,HMC-002,,0,7/9/2025 0:00,7/25/2025 0:00,22.38,TRUE,Closed,CUSTOMER PROVIDED
59949,GRIPTITE,447,HMC-002,,0,7/9/2025 0:00,7/25/2025 0:00,9.81,TRUE,Closed,CUSTOMER PROVIDED
60008,GRIPTITE,1150,HMC-002,,0,7/16/2025 0:00,8/6/2025 0:00,24.46,TRUE,Active,CUSTOMER PROVIDED
60009,GRIPTITE,231,HMC-002,,0,7/16/2025 0:00,8/6/2025 0:00,5.31,TRUE,Closed,CUSTOMER PROVIDED
60012,MAREL POUL,28,HMC-002,,0,7/17/2025 0:00,8/26/2025 0:00,30,TRUE,Active,CUSTOMER PROVIDED
60101,GRIPTITE,1200,HMC-002,,0,7/28/2025 0:00,8/20/2025 0:00,25.5,TRUE,Active,CUSTOMER PROVIDED
58382,MAREL POUL,0,HQI HYD,HQI HYD,3,2/20/2025 0:00,5/23/2025 0:00,0,,Closed,3924482
58382,MAREL POUL,0,HQI HYD,HQI HYD,3,2/20/2025 0:00,5/23/2025 0:00,0,,Closed,SS 316 TUB .312 X .020W X 240
59092,MAREL POUL,0,HQI HYD,HQI HYD,3,4/22/2025 0:00,5/21/2025 0:00,0,,Closed,3924482
59092,MAREL POUL,0,HQI HYD,HQI HYD,3,4/22/2025 0:00,5/21/2025 0:00,0,,Closed,SS 316 TUB .312 X .020W X 240
59357,MAREL POUL,0,HQI HYD,HQI HYD,3,5/13/2025 0:00,6/12/2025 0:00,0,,Closed,3924482
59357,MAREL POUL,0,HQI HYD,HQI HYD,3,5/13/2025 0:00,6/12/2025 0:00,0,,Closed,SS 316 TUB .312 X .020W X 240
59489,MAREL POUL,0,HQI HYD,HQI HYD,3,5/27/2025 0:00,6/24/2025 0:00,0,,Closed,3924482
59489,MAREL POUL,0,HQI HYD,HQI HYD,3,5/27/2025 0:00,6/24/2025 0:00,0,,Closed,SS 316 TUB .312 X .020W X 240
59873,MAREL POUL,0,HQI HYD,HQI HYD,3,7/2/2025 0:00,7/31/2025 0:00,0,,Closed,3924482
59873,MAREL POUL,0,HQI HYD,HQI HYD,3,7/2/2025 0:00,7/31/2025 0:00,0,,Closed,SS 316 TUB .312 X .020W X 240
S59495,STOCK,133,HQI HYD,HQI HYD,3,5/28/2025 0:00,6/18/2025 0:00,0,,Closed,SS 316 TUB .312 X .020W X 240
58303,GRIPTITE,2000,INSPECT-001,,0,2/17/2025 0:00,7/31/2025 0:00,0,TRUE,Active,CRS 1045 HEX 1.25 X 144
58355,MAREL POUL,74,INSPECT-001,,0,2/19/2025 0:00,5/13/2025 0:00,0,TRUE,Closed,3774T63
58374,MAREL POUL,25,INSPECT-001,,0,2/20/2025 0:00,5/13/2025 0:00,0,TRUE,Closed,SS 304 RND 1.0  12FT
58379,MAREL POUL,0,INSPECT-001,,0,2/20/2025 0:00,5/28/2025 0:00,0,TRUE,Closed,9733629
58379,MAREL POUL,0,INSPECT-001,,0,2/20/2025 0:00,5/28/2025 0:00,0,TRUE,Closed,MATERIAL PROVIDED BY VENDOR
58382,MAREL POUL,0,INSPECT-001,,0,2/20/2025 0:00,5/23/2025 0:00,0,TRUE,Closed,3924482
58382,MAREL POUL,0,INSPECT-001,,0,2/20/2025 0:00,5/23/2025 0:00,0,TRUE,Closed,SS 316 TUB .312 X .020W X 240
58424,MAREL POUL,50,INSPECT-001,,0,2/25/2025 0:00,5/16/2025 0:00,0,TRUE,Closed,SS 303 RND 3.25 X 12FT
58464,MAREL POUL,15,INSPECT-001,,0,3/3/2025 0:00,6/13/2025 0:00,0,TRUE,Closed,SS 17-4 REC .625 X 1.5 X 144
58500,MAREL POUL,500,INSPECT-001,,0,3/6/2025 0:00,6/2/2025 0:00,0,TRUE,Closed,SS 17-4 REC .625 X 1.5 X 144
58518,MAREL POUL,2,INSPECT-001,,0,3/6/2025 0:00,6/30/2025 0:00,0,TRUE,Closed,CUSTOMER PROVIDED
58550,MAREL POUL,30,INSPECT-001,,0,3/10/2025 0:00,5/1/2025 0:00,0,TRUE,Closed,SS 17-4 REC .625 X 1.5 X 144
58597,WEILER,15,INSPECT-001,,0,3/12/2025 0:00,5/21/2025 0:00,0,TRUE,Closed,CUSTOMER PROVIDED
58606,MAREL POUL,15,INSPECT-001,,0,3/12/2025 0:00,6/2/2025 0:00,0,TRUE,Closed,SS 303 BRG STK RND .75 X 144
58614,MAREL POUL,6,INSPECT-001,,0,3/13/2025 0:00,7/16/2025 0:00,0,TRUE,Closed,SS 303 RND 1.625 12FT
58690,MAREL POUL,10,INSPECT-001,,0,3/19/2025 0:00,6/24/2025 0:00,0,TRUE,Closed,SS 303 RND 1.5  12FT
58693,MAREL POUL,11,INSPECT-001,,0,3/19/2025 0:00,6/13/2025 0:00,0,TRUE,Closed,SS 303 RND 3.75  12FT
58695,MAREL POUL,11,INSPECT-001,,0,3/19/2025 0:00,6/20/2025 0:00,0,TRUE,Closed,SS 304L REC  .5 X 2 X 144
58699,MAREL POUL,4,INSPECT-001,,0,3/19/2025 0:00,5/21/2025 0:00,0,TRUE,Closed,SS 304 RND 2.00 X 144
58700,MAREL POUL,4,INSPECT-001,,0,3/19/2025 0:00,5/27/2025 0:00,0,TRUE,Closed,SS 303 RND 2.0 X 12FT
58710,MAREL POUL,17,INSPECT-001,,0,3/20/2025 0:00,6/9/2025 0:00,0,TRUE,Closed,SS 303 RND 3.0 X 12FT
58711,MAREL POUL,12,INSPECT-001,,0,3/20/2025 0:00,5/23/2025 0:00,0,TRUE,Closed,SS 303 RND .75 12FT
